jobId,Job Type,State,Start Time,Duration
job_xPalmMDBAA5ZTcJ9dDMSCouVCoU,query,FAILURE,05 Jan 10:47:51,0:00:01
job_WJqdOYOe-6jbmV5_Nhy7QjkFaYY,query,FAILURE,05 Jan 10:47:40,0:00:00
job_XEUCX02G0o0QtUnsMmfTWuYiXzY,query,FAILURE,05 Jan 10:47:32,0:00:00
job_SfRmOGP-WDN75BhqddcjHOkh5zg,query,SUCCESS,05 Jan 10:45:29,0:00:24
job_EyXMoSrmcVkD0ianRezLqcZZzMQ,query,SUCCESS,05 Jan 10:41:09,0:00:29
job_0ysxhVSRCImrbkT_4Da9UIQ9pTA,query,SUCCESS,05 Jan 10:38:05,0:00:28
job_ek_wXnGMbKRWJg9fYp-STV1Mu0E,query,SUCCESS,05 Jan 10:37:24,0:00:00
job_iHS8yHsdmoLJ47dDfIfpAJJ7J5o,query,SUCCESS,05 Jan 10:28:23,0:00:01
job_IdFFt8Llkxq-S7IFkDFVagoasGU,query,SUCCESS,05 Jan 10:27:56,0:00:01
job_SVn0l6toOaZMJwq8e3Gjtmr11_k,query,SUCCESS,04 Jan 22:43:43,0:00:35
job_CMX8BrME4ZjL0Mrc9CBLOCf8o78,query,SUCCESS,04 Jan 22:39:25,0:02:50
job_TclVc6jJNtfMWl5ZVKpdfDQh4AY,query,SUCCESS,04 Jan 22:37:55,0:00:30
job_LiVCnzwqF-D1PQLN89vPsGxia1I,query,SUCCESS,04 Jan 22:37:22,0:00:00
job_3D-Ok6saY3txf2fWng-vlU_Pi1I,query,FAILURE,04 Jan 22:37:04,0:00:01
job_gIKENPPFfJyMpWyMsJva3bTYYGI,query,SUCCESS,04 Jan 22:22:03,0:00:31
job_asipJq-kfwZCbp3_l8ERPLHtdN8,query,SUCCESS,04 Jan 22:17:23,0:00:32
job_n0Rqz-I6CBepZ-tHfrZOZObVBx4,query,FAILURE,04 Jan 22:16:53,0:00:00
job_xYSZnqtAYdSZp3R0Z2P_8Y4fNyU,query,SUCCESS,04 Jan 21:34:43,0:00:25
job_xPX3TDokzbUJFqxoVdeDD0nYyqM,query,FAILURE,04 Jan 21:34:34,0:00:00
job_909UOgZlmzaGjpnaKbNJrVJm1DE,query,SUCCESS,17 Dec 19:02:28,0:00:13
job_4EPOOq_B8mg7_rspCWKUvaUYl4g,query,FAILURE,17 Dec 19:01:48,0:00:00
job_S2jRmUufUoYv4oiIc35trNcCgsw,extract,SUCCESS,30 Nov 15:25:39,0:00:14
job_tZeJ3PJazLxkKrIAvAEiUxviLkI,query,SUCCESS,29 Nov 16:43:12,0:00:06
job_sml9AJBaI5h4RFuDcnz82HmJXGY,query,FAILURE,29 Nov 16:42:37,0:00:00
job_0JJF4xoFPfdmpDeaBfmVBftVMXo,extract,SUCCESS,29 Nov 16:40:21,0:00:19
job_nhx165pR_CQ8taDTc61vW6ecGXM,copy,SUCCESS,29 Nov 16:36:35,0:00:05
job_gCIMv_BuecLYGSBVY2KT_RypcTo,copy,SUCCESS,29 Nov 16:34:09,0:00:04
job_aFN68B5yjKOsb6-WQ3HGml_X0q8,copy,SUCCESS,29 Nov 16:23:49,0:00:04
job_26DHnlTiR1QJEWAOsmR6nQ7toOA,copy,SUCCESS,29 Nov 16:22:59,0:00:12
job_waSqt4AExoaDK1glkK3ERgI8flw,copy,SUCCESS,29 Nov 16:21:39,0:00:01
job_t7Al5uhBO-Rf1jWw_jQf34BSr2A,copy,FAILURE,29 Nov 16:18:36,0:00:00
job_zQZs2yfcvvFQYR1ryB_JHthfKfE,copy,SUCCESS,29 Nov 16:18:16,0:00:05
job_EzzDp90ZEG-y0NkzSMbcKBzOi5s,copy,SUCCESS,29 Nov 16:17:37,0:00:05
job_nCYiCHkFzyXNQjqr7Po5GmJcsks,copy,SUCCESS,29 Nov 16:17:18,0:00:04
job_xmNUmMIaURn5S4iw8awiBTARxaU,copy,SUCCESS,29 Nov 16:17:01,0:00:05
job_iHhp4zP1LWlhhLKHEOm6V74p228,copy,SUCCESS,29 Nov 16:16:29,0:00:05
job_TP1bmlm3DKRk8e0AfqF8eb8jtNM,copy,SUCCESS,29 Nov 16:13:18,0:00:00
job_Qs6xJrTwRwUs_fIFMbhsiVomz10,copy,SUCCESS,29 Nov 16:12:49,0:00:01
job_XNSi0YoE8V8MeNc5620RoGiIyzA,copy,SUCCESS,29 Nov 16:12:32,0:00:00
job_0nwcdzzcWRUFoKrdR46KX1P_b4w,copy,SUCCESS,29 Nov 16:11:52,0:00:05
job_OIes3ScQZbijo8aftHhNIssMFIA,copy,SUCCESS,29 Nov 16:11:28,0:00:00
job_pPVT4EEZ1kSRYIaBdY_abefjLE0,copy,SUCCESS,29 Nov 16:10:52,0:00:01
job_TC-0oyhoY4G8gebX49vZ2wKXQQ4,copy,SUCCESS,29 Nov 16:10:29,0:00:01
job_q2tCQNFeEcfV6ArG36GoO8hfjyY,query,SUCCESS,29 Nov 13:08:25,0:00:02
job_SXzheDdTfISNC38nujuImHpi16Q,query,SUCCESS,28 Nov 22:43:29,0:00:01
job_aVMtfpRyGd_JGO20KDj-ZUcth8s,query,SUCCESS,28 Nov 22:37:58,0:00:00
job_w7rwsAyRJDC2kuPoB8r-V8Y_UaE,query,SUCCESS,28 Nov 22:22:33,0:00:01
job_AdiJu-zBDi5wwFhylKTToMzqh_8,query,SUCCESS,28 Nov 19:16:37,0:00:01
job_zC1ONyMg4Js9vo9wmRYTb4GsTQE,query,SUCCESS,28 Nov 16:02:32,0:00:01
job_qLIX_t4hjqareS4UwcNab4AVlHU,query,SUCCESS,28 Nov 15:59:46,0:00:01
job_au0-wAwJKo6ITkhGe0jPyoRpUao,query,SUCCESS,28 Nov 15:59:10,0:00:00
job_DMRqyJ_dYxBc01VoH95Lmb3ggDk,query,SUCCESS,28 Nov 15:58:59,0:00:00
job_ZSM74qvXk2CsZH4aZ6kA3xoTdpA,query,SUCCESS,28 Nov 15:31:33,0:00:00
job_gD55EPjFkCs7E1Ug3zfzTqTZXEE,query,SUCCESS,28 Nov 15:30:09,0:00:00
job_ksaEBi9Sk34UrwijqcfPEPYVc4A,query,SUCCESS,28 Nov 14:34:33,0:00:00
job_AeZmipfLtic63wkvcZoaF53y_l0,query,SUCCESS,28 Nov 14:33:24,0:00:00
job_-8ToHFqfQrl2yzaT5ETATnIJXMA,query,SUCCESS,28 Nov 14:28:33,0:00:01
job_EKsE95gVO4ibS-eW6lD8ykhlsM8,query,SUCCESS,28 Nov 14:24:40,0:00:00
job_IJO4TcwGcvSvfV5LPZD45waQKXA,query,FAILURE,28 Nov 14:24:27,0:00:00
job_eenSIV8WqsTOIxwNeKwJl9pz_QA,query,SUCCESS,28 Nov 14:23:50,0:00:01
job_gs5IuJ-dF7yQRnN3FYpbDxcjmFk,query,SUCCESS,28 Nov 14:23:22,0:00:00
job_QLCiIDlYdet9vhFXbWmyc4M2wj8,query,FAILURE,28 Nov 14:23:07,0:00:00
job_qVrV6yX81h9fG5wWdG4-tO88shY,query,SUCCESS,28 Nov 14:22:38,0:00:01
job_4UApo1ww1Dlv2HeZeEqpBkT53KY,query,SUCCESS,27 Nov 12:21:48,0:00:00
job_gfyjq_rxyznvcvQuD6SPFhQl-Rk,query,SUCCESS,27 Nov 12:09:07,0:00:00
job_keAjPssM0uJZA27lT8qwell8s68,query,SUCCESS,24 Nov 09:31:52,0:00:15
job_EKkuiIVvxuWlOh_8xYvaiMH_ymA,query,FAILURE,24 Nov 09:30:50,0:00:02
job_nlCpWID3xvCfdpcUuNR7xMdoVwo,query,SUCCESS,24 Nov 09:29:03,0:00:13
job_tI7M9AWUROXQ6i-4bvlsXBi2T6U,query,FAILURE,24 Nov 09:28:51,0:00:02
job_Qmz7nbo6qNsjKTOJsOmsBd7dVSU,query,FAILURE,24 Nov 09:28:29,0:00:01
job_1QHyMvOiyuY_nOrkYxUKrQ0WAx8,query,SUCCESS,24 Nov 09:27:46,0:00:07
job_OcOLPZ1B9HKnoiYvYQBPdautH40,query,SUCCESS,24 Nov 09:23:43,0:00:01
job_vljNIFemv576JatxCUwvfCxUqHc,query,SUCCESS,24 Nov 09:20:45,0:00:09
job_3gnSwZ18oGi62XmbJygMufSjVzE,query,SUCCESS,24 Nov 09:18:07,0:00:05
job_ZI5SgokR9hLzOIWLdcIxCH6Ke1c,query,SUCCESS,24 Nov 09:16:13,0:00:05
job_rP_lrzt0tPMUpt7bonHoZeUl1AI,query,FAILURE,24 Nov 09:16:00,0:00:01
job_xRSsAcilcgLe98O1F62DazAtIeA,query,FAILURE,24 Nov 09:15:42,0:00:00
job_3h4TzasSNRW2eK9A5icWGFbM8PQ,query,SUCCESS,24 Nov 09:13:04,0:00:06
job_idPjozlkFQaT3WFG1qOy8oi8vrQ,query,SUCCESS,24 Nov 09:12:47,0:00:05
job_gAT4jNVK4MI1RYuTNkGHdFuorSc,query,SUCCESS,24 Nov 09:12:33,0:00:05
job_gYHvRlDjTEOGFics-PAB8qDQCdE,query,FAILURE,24 Nov 09:12:26,0:00:01
job_chllfPRfXEi-KhsPvEaENBlYEQ8,query,FAILURE,24 Nov 09:12:19,0:00:00
job_ak91JM-bi6Mi-KRan7RDypQlbVs,query,SUCCESS,24 Nov 09:06:42,0:00:04
job_gbKRn9Kj1Y5lvg6r-eCZWhuXUcc,query,SUCCESS,23 Nov 21:55:03,0:00:07
job_fXijTucsZGaDXEbCGw_To6HPHo4,query,SUCCESS,23 Nov 21:44:08,0:00:06
job_-nCYbE0DTsfNEOL3gFwvkBC6Eh8,query,SUCCESS,23 Nov 21:19:08,0:00:05
job_0Hmahuk0PsX2FfLz3UODJgQ0tlk,query,SUCCESS,23 Nov 21:18:06,0:00:06
job_cnz7gVvPjUggOrv9qGQkZBshjKs,query,SUCCESS,23 Nov 21:17:22,0:00:06
job_B460MDk-gzfSH5y2czyljI12mcE,query,SUCCESS,23 Nov 17:33:55,0:00:06
job_K0BChyZKebxQI-eEcJ3XyQJcDjo,query,SUCCESS,23 Nov 17:33:04,0:00:06
job_MF4MZh20gfnCi3tg4tToiVO4X58,query,FAILURE,23 Nov 17:31:16,0:00:02
job_TJ8Xy-2s8dKu4r6fTTp_wEkM0WM,query,FAILURE,23 Nov 17:31:08,0:00:00
job_4QsY5P2tDQAfspQRA8CYJBYOAEc,query,FAILURE,23 Nov 17:30:50,0:00:03
job_IggJzpvztuNS-fyakKgp2VZomI0,query,SUCCESS,23 Nov 17:26:29,0:00:05
job_vA6T2B485_hLCPOJi_t3NotmIz0,query,SUCCESS,23 Nov 17:23:14,0:00:02
job_XUoAPQykmo4xodfa46sEwKOWyaw,query,SUCCESS,23 Nov 17:15:32,0:00:00
job_Pj9QX3jUBVj0r8NdRksBwk8T7mA,query,SUCCESS,23 Nov 17:14:59,0:00:00
job_kzmLgL-IDQVeOiYVpFNjjf6D2P0,query,SUCCESS,23 Nov 17:13:04,0:00:00
job_93rShUqP64KUsJdI5EZ2oH_Gkn4,query,SUCCESS,23 Nov 17:05:08,0:00:02
job_sU4bk4ll1bUYzejSlpOKPmkZMok,query,SUCCESS,23 Nov 17:02:19,0:00:02
job_-4KDC6U7TT4OI3uw1gsvDCiQVZU,query,FAILURE,23 Nov 17:01:32,0:00:02
job__Fi0BYycuN8EVKH8DAxsg-aYneA,query,SUCCESS,17 Nov 09:55:20,0:00:12
job_UNbRIt191vnE7SO2seRCFr_HYbY,query,SUCCESS,17 Nov 09:10:01,0:00:07
job_fcj9Hta3B8CDBYZ38IZOvVyLqbM,query,SUCCESS,17 Nov 09:06:12,0:00:07
job_MNzEgv0tMyMJ9UjfZfg1AJEFV10,query,FAILURE,17 Nov 09:06:03,0:00:02
job_Z75yA0XjKv2iOw3xVWMi1Yt9uPE,query,FAILURE,17 Nov 09:05:52,0:00:00
job_g3wLBemhrjUMRtJsSOrFM6J5r6c,query,FAILURE,17 Nov 09:05:39,0:00:00
job_pDH_GRF5_0oJhIsgd46jDXVC41o,query,FAILURE,17 Nov 09:05:19,0:00:00
job_GGfgI1sQuqx8XF18dYyPXEeIWE8,query,SUCCESS,17 Nov 09:04:25,0:00:13
job_giWuhcAVyEF-MDR0vFKkdsN1_WA,query,FAILURE,17 Nov 09:04:08,0:00:00
job_7pq7QdbiNk97lEMxC7M6EDpEiOU,query,FAILURE,17 Nov 09:03:39,0:00:00
job_l2iOCr_vjNe0gJpwglv7V3iIhZk,query,FAILURE,17 Nov 09:03:04,0:00:00
job_k_CVrb3-bOHyEblMVWinxERBVh8,query,FAILURE,17 Nov 09:02:23,0:00:00
job_DGc_3zlqoTHili4kawpbqpLcfas,query,FAILURE,17 Nov 09:02:00,0:00:00
job_vTWouGAULx5r6dqbZMel5aniflg,query,FAILURE,17 Nov 09:01:38,0:00:00
job_I-Qe8oac6it6PgD8-IdbgxdIgdc,query,FAILURE,17 Nov 09:01:02,0:00:00
job_4jtXGDa1-_q6aI0e3S0gHYetX5U,query,FAILURE,17 Nov 08:59:51,0:00:00
job_ZyJs6-amf1Tu4NedBfNIqTBWbJk,query,FAILURE,17 Nov 08:59:18,0:00:00
job_EerjcK8fmvNHmVY3WyVE9B2wv_0,query,SUCCESS,17 Nov 08:57:57,0:00:00
job_txCvj7KmuZQKEP94B4oNJo2T9Hk,query,SUCCESS,16 Nov 21:52:23,0:00:04
job_r-kAdTiYyDrw-lukmitqps9vWfg,query,SUCCESS,16 Nov 21:49:37,0:00:04
job_pznAN1nsvb6gSPxNJOpH3nd6zKk,query,SUCCESS,16 Nov 21:49:11,0:00:01
job_Au2tzScEoXqFYqRuZ3SpB3dnSzU,query,SUCCESS,16 Nov 21:48:52,0:00:01
job_FbV0Kr05NRC_TN4vOR-sYMFGaNk,query,SUCCESS,16 Nov 21:47:40,0:00:04
job_l0Ya0-jSgy6avr0E4IVygeo8moU,query,FAILURE,16 Nov 21:46:53,0:00:03
job_hCC6u3nXWzRslRpdJ0eejL3wKmo,query,FAILURE,16 Nov 21:43:42,0:00:01
job_zAGUZdR36TcnNTLoM7NZVsg-spg,query,FAILURE,16 Nov 21:43:31,0:00:02
job_f9rmTSnLfeLeOK2q80lgwjpVEHc,query,FAILURE,16 Nov 21:43:11,0:00:04
job_3VweMdJ-kmOdLBA_jpfsy0bdTQw,query,FAILURE,16 Nov 21:42:34,0:00:00
job_5vbfvlKN0cJeJuNRCoD8Cla4EZ8,query,FAILURE,16 Nov 21:41:40,0:00:00
job_kVel5Nlhopb-uP244efXKT4SYos,query,FAILURE,16 Nov 21:40:50,0:00:00
job_phDPqONsdn3X0-1rE_52lSfE9cc,query,FAILURE,16 Nov 21:40:21,0:00:00
job_GMOTvMMTn87e_tg19u03xWLsgmk,query,FAILURE,16 Nov 21:38:56,0:00:00
job_CcpSFnP80qT1aT4Vm7bJ2Dx9Wao,query,FAILURE,16 Nov 21:38:11,0:00:00
job_xpmGQ1D-nXUaIiZxEpc9thWQ4Zo,query,SUCCESS,16 Nov 21:26:52,0:00:03
job_4TAmaWqTIicz7DIH2YFCa4Kf2gU,query,SUCCESS,16 Nov 21:25:21,0:00:01
job_lG4xe4rA6NKwFmtwMrWaqfhaIac,query,FAILURE,16 Nov 21:24:35,0:00:01
job_QVQ6ZwHAOT8a_8DAZYntDfiD0XA,query,SUCCESS,16 Nov 21:16:22,0:00:02
job_k7SqnRWuzx1adcZO5bmAU8_1rIA,query,FAILURE,16 Nov 21:15:35,0:00:01
job_j1hJbYYT7q4dDqPxjaRpQ1Lx4uA,query,SUCCESS,13 Nov 21:55:22,0:00:10
job_3cmEYgRKEgFifki1qcmMkG6hwIA,query,SUCCESS,13 Nov 17:25:07,0:00:06
job__XlSfSycF0UxgqNhVvbA8_5y4wA,query,SUCCESS,13 Nov 17:23:34,0:00:34
job_nBU-Q_mPjhkdSULoYk4YW4UkNYI,query,SUCCESS,13 Nov 17:23:21,0:00:06
job_zaP2J9ZhQyBLMNxVv70i5cDdkVY,query,FAILURE,13 Nov 17:23:11,0:00:01
job_cRiruzJERRurq4JwzSjjnmTwxEs,query,SUCCESS,13 Nov 17:22:53,0:00:05
job_TeyxpJnoN3OGZWwXegXN_2LeJ0M,query,SUCCESS,13 Nov 17:22:31,0:00:06
job_8NkUx2PaLuMYOgX0UFyNCmMtHxk,query,SUCCESS,13 Nov 17:22:00,0:00:06
job_y5JLWCzJOQZ_0Dg95ZhadL4c650,query,SUCCESS,13 Nov 17:20:44,0:00:41
job_XFGyxRFy-2K3B6t64UChY669vZE,query,SUCCESS,13 Nov 17:20:16,0:00:11
job_oXpenPR87TzQhQZ3Ry6WfrpLmNo,query,SUCCESS,13 Nov 17:20:01,0:00:05
job_pGFQEWaoW8npb4jIxAfFx-TPlIE,query,FAILURE,13 Nov 17:19:35,0:00:00
job_znadCKFy_P4ppcFCSQ43d5iUCXg,query,SUCCESS,13 Nov 17:18:29,0:00:05
job_XwjFh-38kh8BjAycEhMLGEy2iaw,query,SUCCESS,13 Nov 17:18:13,0:00:06
job_Fv0zlXbtLfyDI8gDsTKrzqM3_mo,query,SUCCESS,13 Nov 17:17:12,0:00:05
job_2v-JleLKIzWfkeAxGl_C6sJMf9A,query,FAILURE,13 Nov 17:16:51,0:00:02
job_stKVsH5SRODWruadMdOrciMm3Xs,query,FAILURE,13 Nov 17:15:43,0:00:02
job_uY8CHw82PDV-zbLv-7SAG7qlVOU,query,SUCCESS,13 Nov 17:14:55,0:00:03
job_G6PTJxBKXp4XTqLhbZB1m88Luxw,query,FAILURE,13 Nov 17:13:05,0:00:00
job_03-t00oSRpMIusGLFVNdt9oQdyw,query,SUCCESS,13 Nov 17:07:23,0:00:06
job_JxjR8Sr-y5PZCjXpVBlBKLpAyCA,query,SUCCESS,13 Nov 17:06:40,0:00:05
job_3vROCZSlQAnuTKsgIKdpGwHJd0w,query,SUCCESS,13 Nov 17:05:06,0:00:11
job_CZimGVp2ybQpYGvJ0auNY3Lk7cE,query,SUCCESS,13 Nov 17:03:54,0:00:10
job_SR8bYOpskVvvukFL4-X4yw2uAh0,query,SUCCESS,13 Nov 17:01:53,0:00:15
job_tk-QXWOc5CwxDKPGxF1pWn2wPpY,query,FAILURE,13 Nov 15:29:45,0:00:00
job_VzGSIed5QmDTpinf4sChHcjmQAc,query,FAILURE,13 Nov 15:28:36,0:00:00
job_YUp5jxK3hESylCoWP4Sqaq-cFUo,query,FAILURE,13 Nov 15:28:01,0:00:00
job_4qmw_bJorHxIJQ0Fs-ZEFa1s7-Q,query,SUCCESS,12 Nov 18:59:21,0:00:00
job_nfb7uShLRQ1qyhTArW-bLkYYSDo,query,SUCCESS,12 Nov 11:26:42,0:00:00
job_qT6nQ_gOYTWNFx_oyYrAm3OaUaA,query,FAILURE,12 Nov 11:26:23,0:00:00
job_W2c0MzGggX3trH9VwEjxF6lLkUw,query,FAILURE,12 Nov 11:26:05,0:00:00
job_jj31IyQUQgNvOyvYKEfrmvTYYaQ,query,FAILURE,12 Nov 10:43:42,0:00:00
job_cowGklDySEwrcfyglEjLy8bk_po,query,SUCCESS,12 Nov 10:35:32,0:00:00
job_HS1isX9OtvQuqLQPOwVwqQQkSSg,query,SUCCESS,12 Nov 10:35:00,0:00:00
job_5S-lJza7oelh0X761biYwiKNT9g,query,SUCCESS,12 Nov 10:34:11,0:00:00
job_f296jFWhYMm13fxchWbEDDUIf7o,query,SUCCESS,12 Nov 10:16:17,0:00:30
job_5CzOFErCV-2tuh5fh_SuvemjgEw,query,SUCCESS,12 Nov 10:13:48,0:00:23
job_-ecv85hWJxGjT7Agt-mmruWyTP0,query,SUCCESS,12 Nov 10:07:04,0:00:07
job_Y1_IxOn2V2MLgAx3hcOkURCC8Qw,query,SUCCESS,12 Nov 10:06:42,0:00:06
job_0bUlCTmx0soSKtlDYW4hq3J2Pn8,query,SUCCESS,12 Nov 10:04:50,0:00:05
job_ADp7cHhKVtQAdq2aE_GIGZQM8EE,query,SUCCESS,12 Nov 09:59:03,0:00:01
job_OVRNBJt2CaXHvvoDQ-2ZB5NHpN8,query,SUCCESS,12 Nov 09:28:08,0:00:08
job_IBN_eiWo8S8oFJkBPEhdlzXZpls,query,FAILURE,11 Nov 20:46:48,0:00:00
job_dAPB8g7nxmu-KKi8F2g-MCYIwwM,query,SUCCESS,11 Nov 20:45:45,0:00:02
job_GGK47Gb7DrrA26Qv61HyJCWxHDs,query,FAILURE,11 Nov 20:43:11,0:00:02
job_GYrR-w0Fh9iTysEk8a4K32dltkk,query,SUCCESS,11 Nov 20:41:01,0:00:02
job_X9MRUJZMNnaUnu3kI9UTIo6wGWo,query,SUCCESS,11 Nov 20:37:27,0:00:04
job_n-e-ZsgtrT2pJfLGOz78SVDayAw,query,SUCCESS,10 Nov 22:53:55,0:00:04
job_DZ_nBVeJoCAMY4SUZ44vcw5m3wY,query,FAILURE,10 Nov 22:53:44,0:00:00
job_BjvNKgb31LaTo-L5KouHnNC-VHU,query,FAILURE,10 Nov 22:53:03,0:00:00
job_AOaPFhq8TC1cEcoeTehwGsGrOaA,query,FAILURE,10 Nov 22:52:49,0:00:00
job_bx-SwnSMppc2sXgHl8sLuLMqWok,query,FAILURE,10 Nov 22:52:30,0:00:00
job_x3fEXUO9N5SU81I-saw5lFLQrxY,query,SUCCESS,10 Nov 22:51:25,0:00:00
job_IlUehK8aZ2ohxAHd7Z8TNQOIDFs,query,FAILURE,10 Nov 22:50:36,0:00:00
job_lZ_F5zE9p6kYFgWHVEu1qDHtROM,query,SUCCESS,10 Nov 22:47:35,0:00:00
job_mWeiq0r3yRubp4QHOjkxvmgX3ZY,query,SUCCESS,10 Nov 22:47:10,0:00:18
job_9a2VnS5VXjr7wW24iaHIcoWwizw,query,SUCCESS,10 Nov 22:46:13,0:00:05
job_iLy29KOYa-1FTZq4RdQG2y_2CyQ,query,FAILURE,10 Nov 22:45:31,0:00:01
job_bSQyVjcDwR03OeGwwQ5THPdN01c,query,FAILURE,10 Nov 22:45:05,0:00:00
job_BOfsql0yz83hgAuHy1WW1B7TEKc,query,FAILURE,10 Nov 22:44:45,0:00:00
job_pQMJk_gQJAPhlhg8wPHUDmXFupE,query,FAILURE,10 Nov 22:42:59,0:01:11
job_tLZeAGgudAfiNT3zQcoPz_VVUiM,query,SUCCESS,10 Nov 22:39:41,0:00:03
job_DvealgM-eRG4dX_tz0JdaaNn5c0,query,SUCCESS,10 Nov 22:27:21,0:00:06
job_Au8KfZfCn060GfHy0hHqjfxsrDs,query,FAILURE,10 Nov 22:27:06,0:00:03
job_CUgrYjxSM9D1bEx-z4dVoEGzDdE,query,FAILURE,10 Nov 22:26:51,0:00:01
job_s9OQcqDnopSIXUfiy9VOuyl6D3M,query,FAILURE,10 Nov 22:25:51,0:00:02
job_QDV1kCoejH14zpN5lmBk1U9Yulo,query,FAILURE,10 Nov 22:24:19,0:00:44
job_v9LyqqHUlKCIciwN8hS2Q29XwlE,query,FAILURE,10 Nov 22:23:45,0:00:01
job_HHndahz8NzavEQNBr0WiXiKkWg4,query,FAILURE,10 Nov 22:22:54,0:00:02
job_Bb-6NCKwNZcvPCkorpvf3Tt1Tn4,query,FAILURE,10 Nov 22:22:43,0:00:02
job_661h54VU4G61PIU46dnygEpNhjI,query,SUCCESS,10 Nov 22:18:34,0:00:05
job_WpRloMtpOjh1qFTsiurw7pkjSeE,query,SUCCESS,10 Nov 22:16:19,0:00:06
job_t_JL2IgMTRr4mSY2A70kidQ84ZQ,query,SUCCESS,10 Nov 22:15:29,0:00:06
job_L3IVchqhihIfs7zI0ZcVKBNScZE,query,SUCCESS,10 Nov 22:14:21,0:00:09
job_7h2s2Du5cqr2Wuq0o5fYuczqYfo,query,SUCCESS,10 Nov 22:13:52,0:00:05
job_bYX2S8mlK8ivg499Vm2ALRXL-OU,query,SUCCESS,10 Nov 22:13:20,0:00:07
job_DkJamIRvfPh760_Txou3pphjh0M,query,SUCCESS,10 Nov 22:12:48,0:00:03
job_gTQj0Kf0nzAVWqL-dYD8BnUJ74c,query,SUCCESS,10 Nov 22:11:52,0:00:03
job_nAUzFbFMMqOuT81eX9cDrwSp60U,query,FAILURE,10 Nov 22:11:21,0:00:00
job_SiOmvARv4fm0r3n_fhWmO1nxbk4,query,FAILURE,10 Nov 22:10:59,0:00:00
job_MyOdU1Q9MCADG-h5BFC6Dk_x2Hs,query,SUCCESS,10 Nov 21:49:26,0:00:01
job_S7KcF0GZkAxN-QdK3RWWSPKjMPw,query,SUCCESS,10 Nov 21:48:31,0:00:01
job_ajmNQVbEveBnNqDtPh-xp9fAycA,query,SUCCESS,10 Nov 21:47:38,0:00:01
job_FGJ0C1pCF7I5fGY5Vqg89aTtihs,query,SUCCESS,10 Nov 21:47:10,0:00:00
job_kL2sOrXGpLnuy3m4o2DPLEJYc10,query,SUCCESS,10 Nov 21:46:25,0:00:00
job_tfR1M2nGYx7FfW5w-bdKj0_kd20,query,SUCCESS,10 Nov 21:26:23,0:00:01
job_UqT5L_xS_U7nwhuvQLRDDwoGTZ8,query,SUCCESS,09 Nov 17:01:50,0:00:00
job_-MWJJ4dMv8bO4WX7FJiw0le8qMc,query,SUCCESS,09 Nov 16:47:13,0:00:00
job_kj_r9NUl0Ory1w8eSGF2RlQxZ08,query,SUCCESS,09 Nov 16:45:24,0:00:01
job_sehUrPmAFC8GPeWH2pJAVKrIcP0,query,SUCCESS,09 Nov 16:10:42,0:00:01
job_lRDqHwAp95gelHFDtf2Rj1_kaWQ,query,SUCCESS,09 Nov 16:09:58,0:00:01
job_UNJdOLMxwIUvQW5lDZ5wjkAtmag,query,SUCCESS,07 Sep 15:27:23,0:00:05
job_hRZVNML89Y1WFrYnrds0zONp9q0,query,SUCCESS,07 Sep 15:25:38,0:00:01
job_EkAihk7wZpHEXdhsbu2LYx6KRt0,query,FAILURE,16 Jul 15:56:20,0:00:03
job_rxauDaiim2rgO__u0fAI1eB1LwI,query,SUCCESS,13 May 10:49:07,0:00:02
job_djgHtHo7a19CxA9Hf-zBF69Y894,query,SUCCESS,13 May 10:48:42,0:00:01
job_Ycrad8a0X11wbEXduH0kujTaEXQ,query,FAILURE,13 May 10:48:33,0:00:00
job_4EVY1ikfk24x0RPqVKaB_nhmUFw,query,SUCCESS,13 May 10:47:59,0:00:01
job_gYFkhxQ2KRIVc7ohefAhdLVtlPg,query,SUCCESS,19 Mar 18:59:41,0:00:00
job_IFpcUsXh-onnBHxiOtYJiNpRpEg,query,SUCCESS,19 Mar 15:22:23,0:00:06
job_XMAfFXjLU-1gUnKol7i1hnbTKGk,query,SUCCESS,19 Mar 15:08:46,0:00:09
job_dLi3o72Rcpvq23HcPeDAQckSkWw,query,FAILURE,19 Mar 15:08:18,0:00:00
job_rcx115qfoEDF9VTRv6AZP9HMDNY,extract,SUCCESS,19 Mar 11:03:11,0:00:22
job_9L5P1g_ezfkRKDHEogYG_hamYjk,query,SUCCESS,19 Mar 10:56:27,0:00:02
job_WNc5OzynDftH0upwI8SLsnkK_ag,query,SUCCESS,19 Mar 10:56:18,0:00:00
job_HMlc5l31xIAeM_eMy7sY-WOIUnc,copy,SUCCESS,19 Mar 10:55:21,0:00:02
job_LmBrY-hcRq3iVZS3uUqB2f1bIv0,query,SUCCESS,19 Mar 10:54:58,0:00:06
job_LXxropcp-rluvLX8EpCfFJERfr4,query,SUCCESS,19 Mar 10:54:41,0:00:03
job_ddic0Cw1bbuKsDXInwBQ8pAI4fg,query,SUCCESS,19 Mar 10:47:53,0:00:05
job_kHXtRSbQ9Wfx1WYEULNUHobo0zA,query,SUCCESS,19 Mar 10:47:25,0:00:03
job_eHzky3Q9F4zkEbSynJvQ6B1uoyI,query,SUCCESS,19 Mar 10:44:30,0:00:03
job_U--RrYVFitci8PH1ONdEU4H9GxA,query,SUCCESS,19 Mar 10:43:53,0:00:04
